change_id,record_type,record_id,previous_version,new_version,change_type,old_record,new_record
DELTA_8162451553684633,source_registry,XCH_S008,0.1.0,0.2.0,added,,"{""access_level"":""full_text_primary_pdf_selected_passages"",""authors"":""Marcel Loetscher; Basil Gerber; Pius Loetscher; Simon A Jones; Luca Piali; Ian Clark-Lewis; Marco Baggiolini; Bernhard Moser"",""doi"":""10.1084/jem.184.3.963"",""duplicate_of"":""unavailable"",""ingestion_status"":""extracted"",""notes"":""Primary PDF recovered and inspected by independent cytokine lane, then curator inspected exact saved Methods/Results. Figure4 donor-buffy-coat PBL are separate from mouse300-19 calcium and humanJurkat transfectant migration. Figure3 measures RNA; failed radioligand binding with60–80% nonspecific signal supplies no affinity estimate."",""pmid"":""9064356"",""retrieved_at"":""2026-09-13T18:34:36Z"",""snapshot_path"":""research/fulltext_followup/XCH_S008_Loetscher1996_selected_primary.json"",""snapshot_sha256"":""8e2348c3968eb66097d95214eb45d8fdc4946b2f21b3a4a9449b7f97afe8976f"",""source_id"":""XCH_S008"",""source_type"":""primary_study"",""species"":""Homo sapiens"",""title"":""Chemokine receptor specific for IP10 and mig: structure, function, and expression in activated T-lymphocytes."",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC2192763/"",""version"":""Published article1996;184:963–969; primary PDF with historical OCR artifacts"",""year"":""1996""}"
DELTA_820afaa101c9ea11,prior_parameters,PRIOR_XCI-A17_direction,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A17"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""Dirichlet"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":1,""parameter_family"":""direction"",""parameters"":""{\""alpha\"":[1.5,1.0,1.0],\""categories\"":[\""increase\"",\""decrease\"",\""other\""]}"",""prior_id"":""PRIOR_XCI-A17_direction"",""rationale"":""Direction uncertainty is separate from existence and from effect magnitude.""}"
DELTA_823c060b9d8a47f7,prior_parameters,PRIOR_XCI-A10_human_transportability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A10"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""human_transportability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCI-A10_human_transportability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_82427d1d9dccdc11,prior_parameters,PRIOR_XCH_A020_magnitude,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A020"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""magnitude"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A020_magnitude"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_8248f762c0486e28,source_registry,XRE-S05,0.1.0,0.2.0,added,,"{""access_level"":""full_text_relevant_methods_and_results_inspected"",""authors"":""[\""Shane A. Curran\"",\""Justin A. Shyer\"",\""Erin T. St Angelo\"",\""Lillian R. Talbot\"",\""Sneh Sharma\"",\""David J. Chung\"",\""Glenn Heller\"",\""Katharine C. Hsu\"",\""Brian C. Betts\"",\""James W. Young\""]"",""doi"":""10.1158/2326-6066.CIR-16-0233"",""duplicate_of"":""unavailable"",""ingestion_status"":""extracted"",""notes"":""Full indexed Methods and Figure 5 recovered. Retained recombinant IL12p70/DMSO STAT4 arm only. Online publication 2016-12-06; issue January 2017. Explicit p70 reagent identity supports biological IL12A:IL12B; does not identify the user generic IL-12 assay."",""pmid"":""27923824"",""retrieved_at"":""2026-09-13"",""snapshot_path"":""research/receptor_expansion/snapshots/root_il12_full.json"",""snapshot_sha256"":""5c397f66d393b6d80c36fb74eccca1480b1a68961854ee3bb49800a81120fe7c"",""source_id"":""XRE-S05"",""source_type"":""primary_study"",""species"":""Homo sapiens"",""title"":""Human Dendritic Cells Mitigate NK-Cell Dysfunction Mediated by Nonselective JAK1/2 Blockade"",""url"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC5335862/"",""version"":""Publisher/repository version inspected 2026-09-13; version history unavailable"",""year"":""2017""}"
DELTA_82650231185a63ec,prior_parameters,PRIOR_XCH_A016_magnitude,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A016"",""availability"":""withheld"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""magnitude"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A016_magnitude"",""rationale"":""Contested/incomplete extraction withheld.""}"
DELTA_827e9bfab0c1a9f2,evidence_instances,EV_XCH_A012,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A012"",""causal_directness"":""Ligand-response experiment limited to the stated cells and assay; receptor identity not assigned without direct blockade."",""cohort_id"":""XCH_CO006"",""effect_size"":""unavailable"",""effect_unit"":""unavailable"",""evidence_id"":""EV_XCH_A012"",""evidence_relation"":""supports"",""evidence_summary"":""CCL3 attracted predominantly CD8-positive T cells in the anti-CD3-activated condition."",""extraction_lane"":""chemokine_expansion"",""limitations"":""Subset tendency is not exclusivity. Activation duration, ligand dose and purification protocol unavailable; purification dependence described in XCH_S006."",""null_adequacy"":""unavailable"",""qc_status"":""needs_full_text"",""source_id"":""XCH_S005"",""source_locator"":""PubMed abstract: activation requirement and phenotype-analysis sentences; open3.json."",""tested_hypothesis"":""CCL3 affects predominantly CD8-positive T-cell chemotaxis in the explicitly recorded context of XCH_A012"",""uncertainty"":""unavailable""}"
DELTA_8289a26dfe0f6c8d,source_registry,XCH_S006,0.1.0,0.2.0,added,,"{""access_level"":""primary_article_excerpt"",""authors"":""DD Taub; ML Key; D Clark; SM Turcovski-Corrales"",""doi"":""10.1016/0022-1759(95)00087-q"",""duplicate_of"":""unavailable"",""ingestion_status"":""extracted"",""notes"":""Publisher abstract/results excerpt contrasts rapid purification with prolonged 37-degree incubation. Full methods, donor identity, concentrations and quantitative response estimates unavailable. Possible relation to the earlier Taub study is not assumed independent."",""pmid"":""7544817"",""retrieved_at"":""2026-09-13 17:35:01 UTC"",""snapshot_path"":""research/chemokine_expansion/snapshots/open3.json"",""snapshot_sha256"":""41d43672588a41471e8f6feb0e57e4b386a6ae66457f3e374d9313ae5ecb8a28"",""source_id"":""XCH_S006"",""source_type"":""primary_study"",""species"":""Homo sapiens"",""title"":""Chemotaxis of T lymphocytes on extracellular matrix proteins: Analysis of the in vitro method to quantitate chemotaxis of human T cells"",""url"":""https://www.sciencedirect.com/science/article/pii/002217599500087Q"",""version"":""published_article; exact source revision unavailable"",""year"":""1995""}"
DELTA_831253da0a63e21f,prior_parameters,PRIOR_XCH_A026_protein_availability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A026"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""protein_availability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A026_protein_availability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_83146a49a89f1337,prior_parameters,PRIOR_XCH_A011_existence,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A011"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""Beta"",""estimate"":0.6666666666666666,""estimate_without_journal"":0.6666666666666666,""independent_groups"":1,""parameter_family"":""existence"",""parameters"":""{\""alpha\"":2.0,\""beta\"":1.0}"",""prior_id"":""PRIOR_XCH_A011_existence"",""rationale"":""Tier/access/confidence weights, biological cohort cap; not calibrated probability of truth.""}"
DELTA_8356d607828f3500,prior_parameters,PRIOR_XCH_A013_human_transportability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A013"",""availability"":""withheld"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""human_transportability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A013_human_transportability"",""rationale"":""Contested/incomplete extraction withheld.""}"
DELTA_8493992ef3404964,prior_parameters,PRIOR_XRE-A07_genetic_modifier,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A07"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""genetic_modifier"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A07_genetic_modifier"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_849a5fd6869db4a2,prior_parameters,PRIOR_XCH_A010_human_transportability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A010"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""human_transportability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A010_human_transportability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_8592c4df875701dc,prior_parameters,PRIOR_XCH_A016_context_specific,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A016"",""availability"":""withheld"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""context_specific"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A016_context_specific"",""rationale"":""Contested/incomplete extraction withheld.""}"
DELTA_85ac16cc2f589bf1,prior_parameters,PRIOR_XCI-A15_genetic_modifier,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A15"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""genetic_modifier"",""parameters"":""{}"",""prior_id"":""PRIOR_XCI-A15_genetic_modifier"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_85b1a06ca6009d6d,prior_parameters,PRIOR_XCH_A026_direction,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A026"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""direction"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A026_direction"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_86c8f183a18e2c1c,prior_parameters,PRIOR_XRE-A02_existence,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A02"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""existence"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A02_existence"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_878c9d625265eaf9,prior_parameters,PRIOR_C-A20_existence,0.1.0,0.2.0,modified,"{""assertion_id"":""C-A20"",""availability"":""withheld"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""existence"",""parameters"":""{}"",""prior_id"":""PRIOR_C-A20_existence"",""rationale"":""Contested/incomplete extraction withheld.""}","{""assertion_id"":""C-A20"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""existence"",""parameters"":""{}"",""prior_id"":""PRIOR_C-A20_existence"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_87f7fe706f48bf43,prior_parameters,PRIOR_XCI-A13_existence,0.1.0,0.2.0,added,,"{""assertion_id"":""XCI-A13"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""Beta"",""estimate"":0.6,""estimate_without_journal"":0.6,""independent_groups"":1,""parameter_family"":""existence"",""parameters"":""{\""alpha\"":1.5,\""beta\"":1.0}"",""prior_id"":""PRIOR_XCI-A13_existence"",""rationale"":""Tier/access/confidence weights, biological cohort cap; not calibrated probability of truth.""}"
DELTA_880f577bdd4c2736,edge_assertions,XRE-A13,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A13"",""candidate_path"":""unavailable"",""context_id"":""CTX_f18f3f79a32ab5ae"",""contradiction_group"":""unavailable"",""direction"":""decrease"",""evidence_tier"":""P2"",""measurement"":""cellular_phenotype"",""object_id"":""ENT_1b8e6dc4f4e1f299"",""predicate"":""immunoadsorption_reduces_migration"",""qualitative_confidence"":""moderate"",""status"":""reviewed"",""subject_id"":""ENT_6fff2b77daca0822""}"
DELTA_8823cb69828c3533,edge_assertions,C-A18,0.1.0,0.2.0,modified,"{""assertion_id"":""C-A18"",""candidate_path"":""unavailable"",""context_id"":""CTX_6fc05347a830d933"",""contradiction_group"":""unavailable"",""direction"":""decrease"",""evidence_tier"":""perturbational"",""measurement"":""protein_abundance"",""object_id"":""ENT_2a4303e030327ad6"",""predicate"":""decreases_protein_production"",""qualitative_confidence"":""low"",""status"":""needs_full_text"",""subject_id"":""ENT_9afc33de7d5c782e""}","{""assertion_id"":""C-A18"",""candidate_path"":""unavailable"",""context_id"":""CTX_d30cf808aebdd1cd"",""contradiction_group"":""unavailable"",""direction"":""decrease"",""evidence_tier"":""perturbational"",""measurement"":""protein_abundance"",""object_id"":""ENT_2a4303e030327ad6"",""predicate"":""decreases_intracellular_protein"",""qualitative_confidence"":""moderate"",""status"":""reviewed"",""subject_id"":""ENT_9afc33de7d5c782e""}"
DELTA_8865cf6d251a6d5d,prior_parameters,PRIOR_XRE-A15_context_specific,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A15"",""availability"":""available"",""calibration_status"":""uncalibrated"",""distribution"":""categorical_annotation"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":1,""parameter_family"":""context_specific"",""parameters"":""{\""context_id\"":\""CTX_5c12473148e01941\""}"",""prior_id"":""PRIOR_XRE-A15_context_specific"",""rationale"":""Observed annotation only, no numeric distribution inferred.""}"
DELTA_8869cad0931afe60,prior_parameters,PRIOR_XRE-A02_direction,0.1.0,0.2.0,added,,"{""assertion_id"":""XRE-A02"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""direction"",""parameters"":""{}"",""prior_id"":""PRIOR_XRE-A02_direction"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
DELTA_888be7c337b31a43,prior_parameters,PRIOR_XCH_A019_protein_availability,0.1.0,0.2.0,added,,"{""assertion_id"":""XCH_A019"",""availability"":""unavailable"",""calibration_status"":""uncalibrated"",""distribution"":""unavailable"",""estimate"":null,""estimate_without_journal"":null,""independent_groups"":0,""parameter_family"":""protein_availability"",""parameters"":""{}"",""prior_id"":""PRIOR_XCH_A019_protein_availability"",""rationale"":""Quantitative parameterization requires compatible effect/uncertainty data or validated calibration; unavailable in this release.""}"
